"","SSC_NAME_2016","median_income_bin","gender"
"576","Bohena Creek","P_650_799_Tot","P"
"577","Bolong","P_650_799_Tot","P"
"578","Bolwarra (NSW)","P_650_799_Tot","P"
"579","Bombowlee","P_650_799_Tot","P"
"580","Boomerang Beach","P_650_799_Tot","P"
"581","Boomi","P_650_799_Tot","P"
"582","Borenore","P_650_799_Tot","P"
"583","Botobolar","P_650_799_Tot","P"
"584","Bourke","P_650_799_Tot","P"
"585","Bournda","P_650_799_Tot","P"
"586","Bow Bowing","P_650_799_Tot","P"
"587","Bowen Mountain","P_650_799_Tot","P"
"588","Bowning","P_650_799_Tot","P"
"589","Bowral","P_650_799_Tot","P"
"590","Box Hill (NSW)","P_650_799_Tot","P"
"591","Braemar","P_650_799_Tot","P"
"592","Brandy Hill","P_650_799_Tot","P"
"593","Branxton","P_650_799_Tot","P"
"594","Breadalbane (NSW)","P_650_799_Tot","P"
"595","Bredbo","P_650_799_Tot","P"
"596","Bridgman","P_650_799_Tot","P"
"597","Brighton-le-Sands","P_650_799_Tot","P"
"598","Broadmeadow","P_650_799_Tot","P"
"599","Brombin","P_650_799_Tot","P"
"600","Brooklyn (NSW)","P_650_799_Tot","P"
"601","Brucedale","P_650_799_Tot","P"
"602","Buchanan (NSW)","P_650_799_Tot","P"
"603","Bullarah","P_650_799_Tot","P"
"604","Bulli","P_650_799_Tot","P"
"605","Bundeena","P_650_799_Tot","P"
"606","Bungowannah","P_650_799_Tot","P"
"607","Burradoo","P_650_799_Tot","P"
"608","Buttaba","P_650_799_Tot","P"
"609","Butterwick","P_650_799_Tot","P"
"610","Buxton (NSW)","P_650_799_Tot","P"
"611","Calala","P_650_799_Tot","P"
"612","Cambewarra","P_650_799_Tot","P"
"613","Cambewarra Village","P_650_799_Tot","P"
"614","Cambridge Gardens","P_650_799_Tot","P"
"615","Cambridge Park","P_650_799_Tot","P"
"616","Camden","P_650_799_Tot","P"
"617","Camden South","P_650_799_Tot","P"
"618","Cameron Park","P_650_799_Tot","P"
"619","Caniaba","P_650_799_Tot","P"
"620","Canoelands","P_650_799_Tot","P"
"621","Canterbury (NSW)","P_650_799_Tot","P"
"622","Cardiff Heights","P_650_799_Tot","P"
"623","Cardiff South","P_650_799_Tot","P"
"624","Carrathool","P_650_799_Tot","P"
"625","Carrick (NSW)","P_650_799_Tot","P"
"626","Carrington (Newcastle - NSW)","P_650_799_Tot","P"
"627","Carss Park","P_650_799_Tot","P"
"628","Cartwrights Hill","P_650_799_Tot","P"
"629","Castle Doyle","P_650_799_Tot","P"
"630","Castle Hill (NSW)","P_650_799_Tot","P"
"631","Castle Rock","P_650_799_Tot","P"
"632","Castlereagh","P_650_799_Tot","P"
"633","Catherine Hill Bay","P_650_799_Tot","P"
"634","Cattai","P_650_799_Tot","P"
"635","Cecil Hills","P_650_799_Tot","P"
"636","Cecil Park","P_650_799_Tot","P"
"637","Cedar Brush Creek","P_650_799_Tot","P"
"638","Charlestown (NSW)","P_650_799_Tot","P"
"639","Chatsbury","P_650_799_Tot","P"
"640","Chatswood","P_650_799_Tot","P"
"641","Cherrybrook","P_650_799_Tot","P"
"642","Chifley (NSW)","P_650_799_Tot","P"
"643","Chipping Norton","P_650_799_Tot","P"
"644","Chittaway Point","P_650_799_Tot","P"
"645","Clarendon (NSW)","P_650_799_Tot","P"
"646","Cliftleigh","P_650_799_Tot","P"
"647","Clifton Grove","P_650_799_Tot","P"
"648","Clothiers Creek","P_650_799_Tot","P"
"649","Clunes (NSW)","P_650_799_Tot","P"
"650","Coal Point","P_650_799_Tot","P"
"651","Coaldale","P_650_799_Tot","P"
"652","Cobaki","P_650_799_Tot","P"
"653","Cobar","P_650_799_Tot","P"
"654","Cobbadah","P_650_799_Tot","P"
"655","Coleambally","P_650_799_Tot","P"
"656","Collingullie","P_650_799_Tot","P"
"657","Combaning","P_650_799_Tot","P"
"658","Conargo","P_650_799_Tot","P"
"659","Concord","P_650_799_Tot","P"
"660","Concord West","P_650_799_Tot","P"
"661","Congewai","P_650_799_Tot","P"
"662","Conjola","P_650_799_Tot","P"
"663","Coolamon","P_650_799_Tot","P"
"664","Coolangatta (NSW)","P_650_799_Tot","P"
"665","Cooperabung","P_650_799_Tot","P"
"666","Coopers Gully","P_650_799_Tot","P"
"667","Coopers Shoot","P_650_799_Tot","P"
"668","Cootralantra","P_650_799_Tot","P"
"669","Copacabana","P_650_799_Tot","P"
"670","Cordeaux Heights","P_650_799_Tot","P"
"671","Corobimilla","P_650_799_Tot","P"
"672","Cowan","P_650_799_Tot","P"
"673","Cranebrook","P_650_799_Tot","P"
"674","Cromer (NSW)","P_650_799_Tot","P"
"675","Croppa Creek","P_650_799_Tot","P"
"676","Croydon (NSW)","P_650_799_Tot","P"
"677","Croydon Park (NSW)","P_650_799_Tot","P"
"678","Cudal","P_650_799_Tot","P"
"679","Cudgera Creek","P_650_799_Tot","P"
"680","Cumbalum","P_650_799_Tot","P"
"681","Cunningar","P_650_799_Tot","P"
"682","Curramore (NSW)","P_650_799_Tot","P"
"683","Currawarna","P_650_799_Tot","P"
"684","Dairymans Plains","P_650_799_Tot","P"
"685","Dangar Island","P_650_799_Tot","P"
"686","Dangarsleigh","P_650_799_Tot","P"
"687","Darkes Forest","P_650_799_Tot","P"
"688","Dartbrook","P_650_799_Tot","P"
"689","Denistone","P_650_799_Tot","P"
"690","Denistone East","P_650_799_Tot","P"
"691","Denistone West","P_650_799_Tot","P"
"692","Dombarton","P_650_799_Tot","P"
"693","Douglas Park","P_650_799_Tot","P"
"694","Dubbo","P_650_799_Tot","P"
"695","Dudley","P_650_799_Tot","P"
"696","Dungay","P_650_799_Tot","P"
"697","Dungowan","P_650_799_Tot","P"
"698","Duns Creek","P_650_799_Tot","P"
"699","Dural (Hornsby - NSW)","P_650_799_Tot","P"
"700","Duri","P_650_799_Tot","P"
"701","Durran Durra","P_650_799_Tot","P"
"702","Eagleton","P_650_799_Tot","P"
"703","Earlwood","P_650_799_Tot","P"
"704","East Albury","P_650_799_Tot","P"
"705","East Ballina","P_650_799_Tot","P"
"706","East Branxton","P_650_799_Tot","P"
"707","East Corrimal","P_650_799_Tot","P"
"708","East Hills","P_650_799_Tot","P"
"709","East Killara","P_650_799_Tot","P"
"710","East Kurrajong","P_650_799_Tot","P"
"711","East Seaham","P_650_799_Tot","P"
"712","East Tamworth","P_650_799_Tot","P"
"713","East Wagga Wagga","P_650_799_Tot","P"
"714","Eastern Creek","P_650_799_Tot","P"
"715","Eastgardens","P_650_799_Tot","P"
"716","Ebenezer (NSW)","P_650_799_Tot","P"
"717","Eglinton (NSW)","P_650_799_Tot","P"
"718","Elderslie (Singleton - NSW)","P_650_799_Tot","P"
"719","Eleebana","P_650_799_Tot","P"
"720","Elizabeth Beach","P_650_799_Tot","P"
"721","Elizabeth Hills","P_650_799_Tot","P"
"722","Emu Plains","P_650_799_Tot","P"
"723","Englorie Park","P_650_799_Tot","P"
"724","Epping (NSW)","P_650_799_Tot","P"
"725","Erina Heights","P_650_799_Tot","P"
"726","Erskine Park","P_650_799_Tot","P"
"727","Eschol Park","P_650_799_Tot","P"
"728","Essington","P_650_799_Tot","P"
"729","Estella","P_650_799_Tot","P"
"730","Euberta","P_650_799_Tot","P"
"731","Euston","P_650_799_Tot","P"
"732","Ewingsdale","P_650_799_Tot","P"
"733","Exeter (NSW)","P_650_799_Tot","P"
"734","Farley","P_650_799_Tot","P"
"735","Farmborough Heights","P_650_799_Tot","P"
"736","Farrants Hill","P_650_799_Tot","P"
"737","Faulconbridge","P_650_799_Tot","P"
"738","Ferodale","P_650_799_Tot","P"
"739","Fitzroy Falls","P_650_799_Tot","P"
"740","Flinders (NSW)","P_650_799_Tot","P"
"741","Floraville","P_650_799_Tot","P"
"742","Fordwich","P_650_799_Tot","P"
"743","Forest Grove (NSW)","P_650_799_Tot","P"
"744","Forest Hill (NSW)","P_650_799_Tot","P"
"745","Forestville (NSW)","P_650_799_Tot","P"
"746","Forresters Beach","P_650_799_Tot","P"
"747","Fosters Valley","P_650_799_Tot","P"
"748","Fountaindale","P_650_799_Tot","P"
"749","Freemans Reach","P_650_799_Tot","P"
"750","Galston","P_650_799_Tot","P"
"751","Garah","P_650_799_Tot","P"
"752","Garden Suburb","P_650_799_Tot","P"
"753","Garema","P_650_799_Tot","P"
"754","Garoo","P_650_799_Tot","P"
"755","Garthowen","P_650_799_Tot","P"
"756","Georges Plains","P_650_799_Tot","P"
"757","Georgetown (NSW)","P_650_799_Tot","P"
"758","Gerogery","P_650_799_Tot","P"
"759","Gerringong","P_650_799_Tot","P"
"760","Gerroa","P_650_799_Tot","P"
"761","Geurie","P_650_799_Tot","P"
"762","Gillieston Heights","P_650_799_Tot","P"
"763","Girilambone","P_650_799_Tot","P"
"764","Girraween (NSW)","P_650_799_Tot","P"
"765","Glanmire (NSW)","P_650_799_Tot","P"
"766","Glen Martin","P_650_799_Tot","P"
"767","Glendenning","P_650_799_Tot","P"
"768","Glendon","P_650_799_Tot","P"
"769","Glenellen","P_650_799_Tot","P"
"770","Glenfield (NSW)","P_650_799_Tot","P"
"771","Glenfield Park","P_650_799_Tot","P"
"772","Glenhaven","P_650_799_Tot","P"
"773","Glenmore (NSW)","P_650_799_Tot","P"
"774","Glenning Valley","P_650_799_Tot","P"
"775","Glenorie","P_650_799_Tot","P"
"776","Glenquarry","P_650_799_Tot","P"
"777","Glenroy (Albury - NSW)","P_650_799_Tot","P"
"778","Glenwood (NSW)","P_650_799_Tot","P"
"779","Gocup","P_650_799_Tot","P"
"780","Gogeldrie","P_650_799_Tot","P"
"781","Gol Gol","P_650_799_Tot","P"
"782","Gollan","P_650_799_Tot","P"
"783","Good Hope","P_650_799_Tot","P"
"784","Goolgowi","P_650_799_Tot","P"
"785","Goonumbla","P_650_799_Tot","P"
"786","Gosford","P_650_799_Tot","P"
"787","Gowrie (Singleton - NSW)","P_650_799_Tot","P"
"788","Graman","P_650_799_Tot","P"
"789","Grasmere","P_650_799_Tot","P"
"790","Grassy Head","P_650_799_Tot","P"
"791","Greendale (Liverpool - NSW)","P_650_799_Tot","P"
"792","Gregadoo","P_650_799_Tot","P"
"793","Greystanes","P_650_799_Tot","P"
"794","Griffith (NSW)","P_650_799_Tot","P"
"795","Grong Grong","P_650_799_Tot","P"
"796","Grose Vale","P_650_799_Tot","P"
"797","Grose Wold","P_650_799_Tot","P"
"798","Gundary","P_650_799_Tot","P"
"799","Gunderman","P_650_799_Tot","P"
"800","Gunning","P_650_799_Tot","P"
"801","Gurley","P_650_799_Tot","P"
"802","Guyong","P_650_799_Tot","P"
"803","Haberfield","P_650_799_Tot","P"
"804","Hamilton (NSW)","P_650_799_Tot","P"
"805","Hamilton East","P_650_799_Tot","P"
"806","Hamilton North","P_650_799_Tot","P"
"807","Hamilton Valley","P_650_799_Tot","P"
"808","Hardys Bay","P_650_799_Tot","P"
"809","Hartley (NSW)","P_650_799_Tot","P"
"810","Hassall Grove","P_650_799_Tot","P"
"811","Hay South","P_650_799_Tot","P"
"812","Hazelbrook","P_650_799_Tot","P"
"813","Heathcote (NSW)","P_650_799_Tot","P"
"814","Heddon Greta","P_650_799_Tot","P"
"815","Hermidale","P_650_799_Tot","P"
"816","Hernani","P_650_799_Tot","P"
"817","Hill Top (Wingecarribee - NSW)","P_650_799_Tot","P"
"818","Hillsborough (Lake Macquarie - NSW)","P_650_799_Tot","P"
"819","Hillsdale","P_650_799_Tot","P"
"820","Hillston","P_650_799_Tot","P"
"821","Hillvue","P_650_799_Tot","P"
"822","Hinton","P_650_799_Tot","P"
"823","Hobartville (NSW)","P_650_799_Tot","P"
"824","Holroyd","P_650_799_Tot","P"
"825","Homebush (NSW)","P_650_799_Tot","P"
"826","Homebush West","P_650_799_Tot","P"
"827","Hopefield","P_650_799_Tot","P"
"828","Horningsea Park","P_650_799_Tot","P"
"829","Hornsby","P_650_799_Tot","P"
"830","Horsfield Bay","P_650_799_Tot","P"
"831","Horsley","P_650_799_Tot","P"
"832","Hurlstone Park","P_650_799_Tot","P"
"833","Hurstville Grove","P_650_799_Tot","P"
"834","Ingebirah","P_650_799_Tot","P"
"835","Invergowrie","P_650_799_Tot","P"
"836","Islington","P_650_799_Tot","P"
"837","Ivanhoe (NSW)","P_650_799_Tot","P"
"838","Jamberoo","P_650_799_Tot","P"
"839","Jamisontown","P_650_799_Tot","P"
"840","Jannali","P_650_799_Tot","P"
"841","Jaspers Brush","P_650_799_Tot","P"
"842","Jellat Jellat","P_650_799_Tot","P"
"843","Jerangle","P_650_799_Tot","P"
"844","Jerrys Plains","P_650_799_Tot","P"
"845","Jewells","P_650_799_Tot","P"
"846","Jilliby","P_650_799_Tot","P"
"847","Jindabyne","P_650_799_Tot","P"
"848","Jindera","P_650_799_Tot","P"
"849","Jones Creek","P_650_799_Tot","P"
"850","Kahibah","P_650_799_Tot","P"
"851","Kalaru","P_650_799_Tot","P"
"852","Kangaloon","P_650_799_Tot","P"
"853","Kanimbla (NSW)","P_650_799_Tot","P"
"854","Kanoona","P_650_799_Tot","P"
"855","Kapooka","P_650_799_Tot","P"
"856","Kareela","P_650_799_Tot","P"
"857","Kariong","P_650_799_Tot","P"
"858","Kearns","P_650_799_Tot","P"
"859","Keinbah","P_650_799_Tot","P"
"860","Kellys Plains","P_650_799_Tot","P"
"861","Kelso (NSW)","P_650_799_Tot","P"
"862","Kelvin","P_650_799_Tot","P"
"863","Kenthurst","P_650_799_Tot","P"
"864","Kentlyn","P_650_799_Tot","P"
"865","Kentucky","P_650_799_Tot","P"
"866","Kiama","P_650_799_Tot","P"
"867","Kiama Downs","P_650_799_Tot","P"
"868","Kikoira","P_650_799_Tot","P"
"869","Kilaben Bay","P_650_799_Tot","P"
"870","Killcare","P_650_799_Tot","P"
"871","Killcare Heights","P_650_799_Tot","P"
"872","Killingworth (NSW)","P_650_799_Tot","P"
"873","Kingswood (Tamworth Regional - NSW)","P_650_799_Tot","P"
"874","Kirrawee","P_650_799_Tot","P"
"875","Kogarah","P_650_799_Tot","P"
"876","Kogarah Bay","P_650_799_Tot","P"
"877","Koolewong","P_650_799_Tot","P"
"878","Kooringal (NSW)","P_650_799_Tot","P"
"879","Kootingal","P_650_799_Tot","P"
"880","Korora","P_650_799_Tot","P"
"881","Kotara","P_650_799_Tot","P"
"882","Kotara South","P_650_799_Tot","P"
"883","Kulnura","P_650_799_Tot","P"
"884","Kurmond","P_650_799_Tot","P"
"885","Kurnell","P_650_799_Tot","P"
"886","Kurrajong Heights","P_650_799_Tot","P"
"887","Kyeemagh","P_650_799_Tot","P"
"888","La Perouse","P_650_799_Tot","P"
"889","Lacmalac","P_650_799_Tot","P"
"890","Ladysmith","P_650_799_Tot","P"
"891","Lake Albert (NSW)","P_650_799_Tot","P"
"892","Lake Innes","P_650_799_Tot","P"
"893","Lake Wyangan","P_650_799_Tot","P"
"894","Lakelands (NSW)","P_650_799_Tot","P"
"895","Lakesland","P_650_799_Tot","P"
"896","Lambs Valley (Glen Innes Severn - NSW)","P_650_799_Tot","P"
"897","Lambton","P_650_799_Tot","P"
"898","Largs","P_650_799_Tot","P"
"899","Leconfield","P_650_799_Tot","P"
"900","Lennox Head","P_650_799_Tot","P"
"901","Leppington","P_650_799_Tot","P"
"902","Lewis Ponds","P_650_799_Tot","P"
"903","Lindendale","P_650_799_Tot","P"
"904","Lisarow","P_650_799_Tot","P"
"905","Lismore Heights","P_650_799_Tot","P"
"906","Little Hartley","P_650_799_Tot","P"
"907","Llandilo","P_650_799_Tot","P"
"908","Loftus","P_650_799_Tot","P"
"909","Logie Brae","P_650_799_Tot","P"
"910","Londonderry (NSW)","P_650_799_Tot","P"
"911","Longreach (NSW)","P_650_799_Tot","P"
"912","Loomberah","P_650_799_Tot","P"
"913","Lord Howe Island","P_650_799_Tot","P"
"914","Lorn","P_650_799_Tot","P"
"915","Lovedale","P_650_799_Tot","P"
"916","Lower Belford","P_650_799_Tot","P"
"917","Lower Macdonald","P_650_799_Tot","P"
"918","Lower Mangrove","P_650_799_Tot","P"
"919","Lower Portland","P_650_799_Tot","P"
"920","Lucknow (NSW)","P_650_799_Tot","P"
"921","Lugarno","P_650_799_Tot","P"
"922","Luskintyre","P_650_799_Tot","P"
"923","Macmasters Beach","P_650_799_Tot","P"
"924","Macquarie Hills","P_650_799_Tot","P"
"925","Macquarie Park","P_650_799_Tot","P"
"926","Malabar","P_650_799_Tot","P"
"927","Manar","P_650_799_Tot","P"
"928","Mangerton","P_650_799_Tot","P"
"929","Mangrove Mountain","P_650_799_Tot","P"
"930","Maraylya","P_650_799_Tot","P"
"931","March","P_650_799_Tot","P"
"932","Mardi","P_650_799_Tot","P"
"933","Maroota","P_650_799_Tot","P"
"934","Maroubra","P_650_799_Tot","P"
"935","Marrangaroo","P_650_799_Tot","P"
"936","Marrar","P_650_799_Tot","P"
"937","Marrickville","P_650_799_Tot","P"
"938","Marshall Mount","P_650_799_Tot","P"
"939","Martinsville","P_650_799_Tot","P"
"940","Maryville","P_650_799_Tot","P"
"941","Matraville","P_650_799_Tot","P"
"942","Maxwell","P_650_799_Tot","P"
"943","Mayfield East","P_650_799_Tot","P"
"944","Mayrung","P_650_799_Tot","P"
"945","McDougalls Hill","P_650_799_Tot","P"
"946","McLeans Ridges","P_650_799_Tot","P"
"947","McLeods Shoot","P_650_799_Tot","P"
"948","Meadow Flat","P_650_799_Tot","P"
"949","Medowie","P_650_799_Tot","P"
"950","Melrose Park (NSW)","P_650_799_Tot","P"
"951","Menah","P_650_799_Tot","P"
"952","Merah North","P_650_799_Tot","P"
"953","Meroo Meadow","P_650_799_Tot","P"
"954","Middle Arm","P_650_799_Tot","P"
"955","Middle Brook","P_650_799_Tot","P"
"956","Middle Dural","P_650_799_Tot","P"
"957","Middle Falbrook","P_650_799_Tot","P"
"958","Milbrulong","P_650_799_Tot","P"
"959","Millers Forest","P_650_799_Tot","P"
"960","Millthorpe","P_650_799_Tot","P"
"961","Milperra","P_650_799_Tot","P"
"962","Minchinbury","P_650_799_Tot","P"
"963","Minmi","P_650_799_Tot","P"
"964","Minnamurra","P_650_799_Tot","P"
"965","Minto Heights","P_650_799_Tot","P"
"966","Mirador","P_650_799_Tot","P"
"967","Miranda (NSW)","P_650_799_Tot","P"
"968","Mitchells Flat","P_650_799_Tot","P"
"969","Montefiores","P_650_799_Tot","P"
"970","Monterey","P_650_799_Tot","P"
"971","Moorebank","P_650_799_Tot","P"
"972","Moree","P_650_799_Tot","P"
"973","Morisset Park","P_650_799_Tot","P"
"974","Mororo","P_650_799_Tot","P"
"975","Mortdale","P_650_799_Tot","P"
"976","Mossy Point","P_650_799_Tot","P"
"977","Mount Elliot (NSW)","P_650_799_Tot","P"
"978","Mount Hunter","P_650_799_Tot","P"
"979","Mount Keira","P_650_799_Tot","P"
"980","Mount Kuring-Gai","P_650_799_Tot","P"
"981","Mount Olive (Singleton - NSW)","P_650_799_Tot","P"
"982","Mount Rankin","P_650_799_Tot","P"
"983","Mount Riverview","P_650_799_Tot","P"
"984","Mount Saint Thomas","P_650_799_Tot","P"
"985","Mount Vernon","P_650_799_Tot","P"
"986","Mount Vincent","P_650_799_Tot","P"
"987","Mount White","P_650_799_Tot","P"
"988","Mowbray Park","P_650_799_Tot","P"
"989","Mulgoa","P_650_799_Tot","P"
"990","Mulgrave (NSW)","P_650_799_Tot","P"
"991","Mulla Creek","P_650_799_Tot","P"
"992","Mullengandra","P_650_799_Tot","P"
"993","Mullion Creek","P_650_799_Tot","P"
"994","Mulloon","P_650_799_Tot","P"
"995","Mummel","P_650_799_Tot","P"
"996","Mundarlo","P_650_799_Tot","P"
"997","Mundongo","P_650_799_Tot","P"
"998","Mungindi (NSW)","P_650_799_Tot","P"
"999","Murrami","P_650_799_Tot","P"
"1000","Murray Downs","P_650_799_Tot","P"
"1001","Muttama","P_650_799_Tot","P"
"1002","Naradhan","P_650_799_Tot","P"
"1003","Narara","P_650_799_Tot","P"
"1004","Narellan","P_650_799_Tot","P"
"1005","Narellan Vale","P_650_799_Tot","P"
"1006","Narrabri","P_650_799_Tot","P"
"1007","Narraweena","P_650_799_Tot","P"
"1008","Nashdale","P_650_799_Tot","P"
"1009","Nattai","P_650_799_Tot","P"
"1010","Nelson (The Hills Shire - NSW)","P_650_799_Tot","P"
"1011","Nelsons Plains","P_650_799_Tot","P"
"1012","Nemingha","P_650_799_Tot","P"
"1013","Nericon","P_650_799_Tot","P"
"1014","Nevertire","P_650_799_Tot","P"
"1015","New Berrima","P_650_799_Tot","P"
"1016","New Lambton","P_650_799_Tot","P"
"1017","Newbridge (NSW)","P_650_799_Tot","P"
"1018","Newcastle West","P_650_799_Tot","P"
"1019","Newrybar","P_650_799_Tot","P"
"1020","Niangala","P_650_799_Tot","P"
"1021","Nobbys Creek","P_650_799_Tot","P"
"1022","Norah Head","P_650_799_Tot","P"
"1023","Nords Wharf","P_650_799_Tot","P"
"1024","Normanhurst","P_650_799_Tot","P"
"1025","North Bourke","P_650_799_Tot","P"
"1026","North Casino","P_650_799_Tot","P"
"1027","North Parramatta","P_650_799_Tot","P"
"1028","North Richmond","P_650_799_Tot","P"
"1029","North Rocks","P_650_799_Tot","P"
"1030","North Rothbury","P_650_799_Tot","P"
"1031","North Ryde","P_650_799_Tot","P"
"1032","North Star","P_650_799_Tot","P"
"1033","North Tamworth","P_650_799_Tot","P"
"1034","North Wagga Wagga","P_650_799_Tot","P"
"1035","Northmead","P_650_799_Tot","P"
"1036","Nowra Hill","P_650_799_Tot","P"
"1037","Nubba","P_650_799_Tot","P"
"1038","Nulkaba","P_650_799_Tot","P"
"1039","Numbaa","P_650_799_Tot","P"
"1040","O'Connell (NSW)","P_650_799_Tot","P"
"1041","Oakdale (NSW)","P_650_799_Tot","P"
"1042","Oakhampton Heights","P_650_799_Tot","P"
"1043","Oakhurst (NSW)","P_650_799_Tot","P"
"1044","Oakville","P_650_799_Tot","P"
"1045","Oatlands (NSW)","P_650_799_Tot","P"
"1046","Ogunbil","P_650_799_Tot","P"
"1047","Old Junee","P_650_799_Tot","P"
"1048","Old Toongabbie","P_650_799_Tot","P"
"1049","Ophir","P_650_799_Tot","P"
"1050","Orange","P_650_799_Tot","P"
"1051","Orchard Hills","P_650_799_Tot","P"
"1052","Osterley (NSW)","P_650_799_Tot","P"
"1053","Oura","P_650_799_Tot","P"
"1054","Ourimbah","P_650_799_Tot","P"
"1055","Padstow Heights","P_650_799_Tot","P"
"1056","Pagewood","P_650_799_Tot","P"
"1057","Palm Grove (NSW)","P_650_799_Tot","P"
"1058","Pambula Beach","P_650_799_Tot","P"
"1059","Panania","P_650_799_Tot","P"
"1060","Pappinbarra","P_650_799_Tot","P"
"1061","Parkesbourne","P_650_799_Tot","P"
"1062","Parkville (NSW)","P_650_799_Tot","P"
"1063","Parma","P_650_799_Tot","P"
"1064","Parramatta","P_650_799_Tot","P"
"1065","Paterson (NSW)","P_650_799_Tot","P"
"1066","Peakhurst Heights","P_650_799_Tot","P"
"1067","Pearces Creek","P_650_799_Tot","P"
"1068","Pearl Beach","P_650_799_Tot","P"
"1069","Peats Ridge","P_650_799_Tot","P"
"1070","Penshurst (NSW)","P_650_799_Tot","P"
"1071","Perthville","P_650_799_Tot","P"
"1072","Pheasants Nest","P_650_799_Tot","P"
"1073","Phegans Bay","P_650_799_Tot","P"
"1074","Phillip Bay","P_650_799_Tot","P"
"1075","Piallamore","P_650_799_Tot","P"
"1076","Piallaway","P_650_799_Tot","P"
"1077","Piambong","P_650_799_Tot","P"
"1078","Picketts Valley","P_650_799_Tot","P"
"1079","Picnic Point","P_650_799_Tot","P"
"1080","Pine Ridge","P_650_799_Tot","P"
"1081","Pitt Town Bottoms","P_650_799_Tot","P"
"1082","Plumpton (NSW)","P_650_799_Tot","P"
"1083","Point Frederick","P_650_799_Tot","P"
"1084","Pola Creek","P_650_799_Tot","P"
"1085","Pooncarie","P_650_799_Tot","P"
"1086","Potts Hill","P_650_799_Tot","P"
"1087","Prestons","P_650_799_Tot","P"
"1088","Prospect (NSW)","P_650_799_Tot","P"
"1089","Putta Bucca","P_650_799_Tot","P"
"1090","Quakers Hill","P_650_799_Tot","P"
"1091","Quipolly","P_650_799_Tot","P"
"1092","Raby","P_650_799_Tot","P"
"1093","Raglan (NSW)","P_650_799_Tot","P"
"1094","Ramsgate","P_650_799_Tot","P"
"1095","Ramsgate Beach","P_650_799_Tot","P"
"1096","Rankin Park","P_650_799_Tot","P"
"1097","Rankins Springs","P_650_799_Tot","P"
"1098","Raworth","P_650_799_Tot","P"
"1099","Redbournberry","P_650_799_Tot","P"
"1100","Regentville","P_650_799_Tot","P"
"1101","Reidsdale","P_650_799_Tot","P"
"1102","Renwick","P_650_799_Tot","P"
"1103","Rhodes","P_650_799_Tot","P"
"1104","Richmond Hill (NSW)","P_650_799_Tot","P"
"1105","Riverstone","P_650_799_Tot","P"
"1106","Robertson (NSW)","P_650_799_Tot","P"
"1107","Rock Forest","P_650_799_Tot","P"
"1108","Rosehill (NSW)","P_650_799_Tot","P"
"1109","Rossi","P_650_799_Tot","P"
"1110","Roughit","P_650_799_Tot","P"
"1111","Rous","P_650_799_Tot","P"
"1112","Rous Mill","P_650_799_Tot","P"
"1113","Rugby","P_650_799_Tot","P"
"1114","Run-o-Waters","P_650_799_Tot","P"
"1115","Ruse","P_650_799_Tot","P"
"1116","Ryde","P_650_799_Tot","P"
"1117","Safety Beach (NSW)","P_650_799_Tot","P"
"1118","San Isidore","P_650_799_Tot","P"
"1119","Sancrox","P_650_799_Tot","P"
"1120","Sandringham (NSW)","P_650_799_Tot","P"
"1121","Sandy Hollow","P_650_799_Tot","P"
"1122","Sans Souci","P_650_799_Tot","P"
"1123","Sapphire Beach","P_650_799_Tot","P"
"1124","Saratoga","P_650_799_Tot","P"
"1125","Saumarez Ponds","P_650_799_Tot","P"
"1126","Scone","P_650_799_Tot","P"
"1127","Seaham","P_650_799_Tot","P"
"1128","Seahampton","P_650_799_Tot","P"
"1129","Sedgefield","P_650_799_Tot","P"
"1130","Shell Cove","P_650_799_Tot","P"
"1131","Shelly Beach (NSW)","P_650_799_Tot","P"
"1132","Silverwater (Parramatta - NSW)","P_650_799_Tot","P"
"1133","Singleton Heights","P_650_799_Tot","P"
"1134","Sodwalls","P_650_799_Tot","P"
"1135","Somersby","P_650_799_Tot","P"
"1136","Somerton (NSW)","P_650_799_Tot","P"
"1137","South Coogee","P_650_799_Tot","P"
"1138","South Durras","P_650_799_Tot","P"
"1139","South Gundurimba","P_650_799_Tot","P"
"1140","South Maroota","P_650_799_Tot","P"
"1141","South Nowra","P_650_799_Tot","P"
"1142","South Penrith","P_650_799_Tot","P"
"1143","South Windsor","P_650_799_Tot","P"
"1144","South Wolumla","P_650_799_Tot","P"
"1145","Spring Creek (NSW)","P_650_799_Tot","P"
"1146","Spring Hill (Cabonne - NSW)","P_650_799_Tot","P"
"1147","Spring Ridge","P_650_799_Tot","P"
"1148","Springfield (Central Coast - NSW)","P_650_799_Tot","P"
"1149","Springside (NSW)","P_650_799_Tot","P"
"1150","Springwood (NSW)","P_650_799_Tot","P"
"1151","St Andrews (NSW)","P_650_799_Tot","P"
"1152","St Clair (Penrith - NSW)","P_650_799_Tot","P"
"1153","St Helens Park","P_650_799_Tot","P"
"1154","St Huberts Island","P_650_799_Tot","P"
"1155","Stanhope (NSW)","P_650_799_Tot","P"
"1156","Stanwell Tops","P_650_799_Tot","P"
"1157","Stockrington","P_650_799_Tot","P"
"1158","Stonehenge (NSW)","P_650_799_Tot","P"
"1159","Strathfield (NSW)","P_650_799_Tot","P"
"1160","Strathfield South","P_650_799_Tot","P"
"1161","Suffolk Park","P_650_799_Tot","P"
"1162","Sugarloaf (NSW)","P_650_799_Tot","P"
