SSC_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC33006,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,9,5,10,7,7,0,45
SSC33007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,4,0,0,25,11,3,11,14,19,19,31,10,3,119
SSC33008,0,12,33,50,50,41,14,3,4,211,0,9,24,38,53,20,9,0,0,150,0,3,26,45,39,23,3,0,0,135,0,0,11,32,33,11,0,0,0,90,0,0,14,24,36,18,5,0,0,103,0,0,9,9,13,9,0,3,0,48,31,19,23,50,65,76,49,15,7,333,243,176,303,445,524,432,337,82,34,2573
SSC33009,0,0,0,3,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,3,0,3,0,0,0,5,0,0,0,3,0,3,0,0,0,6,8,3,17,15,22,17,22,5,0,112
SSC33010,0,39,63,45,53,43,18,3,0,259,0,9,57,39,60,28,11,4,0,218,0,4,47,34,34,37,0,0,0,160,0,5,19,26,27,16,8,0,0,101,0,3,38,38,42,33,3,0,0,153,0,3,10,19,15,11,7,3,0,69,24,26,37,46,55,48,34,38,28,328,275,271,524,468,559,515,328,266,129,3332
SSC33011,0,3,8,8,5,15,3,7,0,53,0,7,13,3,11,0,0,0,0,30,0,0,7,7,3,0,0,0,0,16,0,5,9,10,5,0,0,0,0,27,0,5,16,12,6,3,3,0,0,45,0,0,9,3,4,8,0,0,0,18,3,3,12,8,13,8,4,3,0,64,18,41,105,71,98,58,59,24,8,482
SSC33012,0,0,14,17,14,9,3,0,0,60,0,0,6,5,8,5,0,0,0,23,0,0,5,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,9,0,0,3,0,0,0,0,0,0,3,3,9,4,12,14,8,3,14,3,65,34,42,77,78,89,83,57,34,13,509
SSC33013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,16
SSC33014,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,9,6,0,6,9,5,7,3,0,0,42
SSC33015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33016,0,0,0,5,3,4,4,0,0,21,0,0,0,4,3,0,0,0,0,13,0,0,0,3,7,3,0,0,0,12,0,0,0,3,0,3,0,0,0,3,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,3,0,0,17,13,20,18,36,56,41,28,18,4,226
SSC33017,0,10,70,61,38,28,6,7,5,231,0,8,40,33,25,24,7,6,0,136,0,3,33,39,38,12,4,0,0,132,0,3,19,30,21,15,3,0,0,80,0,0,24,39,22,9,0,0,0,93,0,0,6,22,19,12,0,0,3,67,8,24,42,43,43,42,45,58,95,400,187,189,450,490,447,413,330,287,191,2981
SSC33018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33019,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,13,10,9,13,7,0,0,61
SSC33020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,5,3,0,0,26
SSC33022,0,100,311,232,203,118,30,7,0,999,0,51,338,194,157,77,11,3,0,830,0,11,201,227,151,65,14,3,0,680,0,8,84,122,91,45,8,0,0,356,0,3,90,206,155,75,8,0,0,538,0,0,28,66,65,35,5,0,0,197,35,35,87,59,40,43,24,11,3,344,793,828,1993,1753,1414,1000,546,172,38,8530
SSC33023,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,7,12,13,8,3,0,0,0,43
SSC33024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,13
SSC33025,0,0,4,5,3,0,0,4,0,10,0,0,3,0,3,0,0,3,0,15,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,10,0,0,0,0,0,0,3,0,0,8,0,0,4,0,9,7,3,3,0,28,15,3,27,16,21,25,25,13,3,151
SSC33026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,24,39,31,25,14,3,3,0,158
SSC33027,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,11,8,5,0,0,0,0,43
SSC33028,0,0,0,8,9,3,0,0,0,19,0,0,0,4,3,3,4,0,0,8,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,0,3,0,3,0,4,0,0,21,25,9,20,38,41,29,18,9,0,193
SSC33029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,3,0,0,25
SSC33030,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,8,4,3,3,11,17,8,10,3,0,48
SSC33031,4,60,136,130,145,124,54,29,6,687,0,18,68,77,98,58,14,5,3,339,0,14,50,49,89,63,9,11,3,282,0,0,20,44,51,26,8,0,0,158,0,3,14,31,44,39,11,0,3,152,0,0,11,20,15,17,5,3,0,75,84,57,82,87,90,116,155,123,110,903,802,761,1232,1243,1441,1530,1429,945,362,9740
SSC33032,0,0,0,8,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,4,10,15,19,12,7,0,0,72
SSC33033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,12,12,3,0,38
SSC33034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC33035,3,36,186,99,77,33,21,4,3,455,0,15,99,75,38,21,4,3,0,251,0,15,83,41,31,17,7,0,0,192,0,3,35,33,20,9,3,0,0,104,0,0,36,25,25,0,0,3,0,95,0,0,12,13,11,6,0,3,0,46,46,35,82,66,34,39,36,21,8,364,351,434,1104,727,488,338,366,227,84,4110
SSC33036,0,28,102,121,78,62,19,12,3,423,0,16,48,70,59,32,10,0,0,228,0,0,21,41,26,20,7,0,0,124,0,0,21,20,26,14,3,0,0,81,0,0,9,24,17,10,6,0,3,71,0,0,5,0,10,7,3,3,0,31,51,48,67,75,81,75,56,39,19,504,455,429,854,822,727,693,625,361,164,5143
SSC33037,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,10,3,11,16,30,31,25,9,0,127
SSC33038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,16
SSC33039,0,0,3,0,3,0,0,0,0,5,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,4,0,0,27,17,7,13,13,21,48,26,10,0,153
SSC33040,0,0,3,7,5,3,0,0,0,22,0,0,0,4,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,6,0,0,0,0,4,4,0,0,0,8,3,3,5,5,5,6,10,4,0,40,26,18,45,49,77,102,88,18,0,421
SSC33041,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,3,7,4,13,11,6,9,8,0,67
SSC33042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,0,0,0,5,3,8,3,5,0,29
SSC33043,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,7,5,14,6,12,9,8,0,0,64
SSC33044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,7,4,0,5,0,5,12,10,0,0,39
SSC33045,0,47,194,148,156,104,27,11,11,707,0,23,165,129,130,86,19,3,9,565,0,5,151,192,118,62,17,3,3,559,0,0,98,139,88,50,6,3,0,390,0,3,154,287,197,88,16,4,3,751,0,0,49,181,122,57,14,5,3,430,33,25,67,76,70,59,44,31,15,430,499,504,1446,1655,1344,1007,575,330,242,7611
SSC33046,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,0,18
SSC33047,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,8,8,3,0,0,29
SSC33048,0,0,4,7,0,9,3,0,0,22,0,0,0,0,4,9,0,0,0,17,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,3,7,0,28,25,30,37,39,39,61,34,22,8,304
SSC33049,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,3,3,4,3,3,0,0,25
SSC33050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,0,0,5,5,6,0,16
SSC33053,0,0,3,3,4,3,0,0,0,18,0,0,3,0,3,3,3,0,0,10,0,0,0,3,3,3,0,0,0,10,0,0,3,0,5,4,0,0,0,10,0,0,0,4,3,4,0,0,0,7,0,0,0,0,6,0,0,0,0,8,7,6,10,7,3,5,3,3,3,47,31,31,42,44,67,72,37,13,4,359
SSC33054,0,0,5,3,9,8,0,0,0,25,0,0,0,0,7,5,0,0,0,11,0,0,3,0,3,0,0,0,0,10,0,0,0,3,4,0,0,0,0,8,0,0,3,0,5,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,7,3,3,8,9,9,6,0,0,39,29,23,29,27,46,35,33,10,3,235
SSC33055,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,19,5,9,9,8,0,0,56
SSC33056,0,4,10,8,9,3,0,0,0,27,0,3,10,3,7,0,0,0,0,22,0,0,4,5,5,7,0,0,0,19,0,0,4,0,0,3,0,0,0,11,0,0,8,6,3,0,0,0,0,20,0,0,0,0,0,3,0,0,0,4,35,13,26,18,15,10,8,3,0,132,105,83,181,146,134,77,51,17,0,793
SSC33057,0,49,158,177,236,172,70,10,6,881,0,33,121,124,187,118,43,10,3,638,0,11,97,165,181,127,30,3,0,602,0,3,60,104,138,71,15,3,0,401,0,9,51,228,283,120,23,0,0,702,0,3,15,86,164,91,18,6,0,392,35,26,55,68,84,80,50,32,20,453,961,742,1100,1580,2098,1710,1110,435,185,9921
SSC33058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,3,3,0,5
SSC33059,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,10,3,0,8,7,0,11,7,0,0,32
SSC33060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC33061,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,17,7,12,0,0,56,9,5,18,21,42,23,46,3,0,160
SSC33062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,7
SSC33063,0,76,245,130,106,72,24,7,5,661,0,47,252,112,89,62,18,13,3,590,0,18,225,149,97,54,12,3,0,551,0,9,122,125,88,44,12,3,0,402,0,6,170,222,178,92,21,3,0,692,0,0,44,158,157,120,32,3,0,514,69,99,253,177,136,101,45,20,15,915,505,982,2178,1584,1251,915,503,231,108,8255
SSC33064,0,26,84,58,55,46,21,3,0,295,0,10,79,59,43,41,4,0,0,227,0,7,39,49,40,32,5,0,0,177,0,0,27,42,42,21,5,0,0,133,0,0,31,71,45,27,0,0,0,174,0,0,14,14,9,11,3,0,0,51,24,40,85,75,64,61,39,22,10,421,205,330,663,640,587,517,311,164,49,3463
SSC33065,5,27,69,51,62,45,17,7,0,276,0,16,38,38,44,34,9,3,0,182,0,8,55,32,47,33,3,0,0,175,0,4,35,25,38,29,3,0,0,133,0,0,71,59,86,39,6,0,0,268,0,0,32,48,53,31,3,0,0,162,35,31,71,68,73,54,42,23,7,410,312,312,698,620,734,550,388,213,56,3877
SSC33066,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,7,5,0,3,13,16,4,10,0,61
SSC33067,0,3,9,3,5,4,0,0,0,25,0,0,7,3,4,0,0,0,0,14,0,0,0,5,3,4,0,0,0,14,0,0,5,3,3,0,0,0,0,11,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,11,13,4,14,9,5,5,0,62,40,58,72,55,72,55,44,18,3,418
SSC33068,0,40,94,74,81,76,36,7,0,408,0,24,85,64,75,43,7,4,0,293,0,8,63,60,72,53,12,0,0,271,0,9,49,54,53,34,0,0,0,194,0,6,72,65,81,58,4,0,0,290,0,3,18,28,35,17,3,3,0,102,28,28,92,93,115,110,69,89,55,676,319,323,848,768,854,798,513,419,264,5091
SSC33069,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,3,0,30
SSC33070,0,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,5,0,12,6,10,14,5,5,3,65
SSC33071,0,15,29,19,20,24,3,0,4,118,0,0,14,22,17,14,4,0,0,70,0,9,18,18,15,16,3,0,0,74,0,5,11,10,9,4,0,0,0,37,0,0,17,11,3,5,0,0,0,41,0,0,3,5,4,3,0,0,0,12,9,9,21,17,11,19,27,18,3,132,101,126,286,190,224,180,179,129,42,1460
SSC33072,0,3,0,4,7,6,0,0,0,17,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,7,9,7,3,0,0,0,26,0,0,3,8,3,5,0,0,0,18,0,4,6,15,19,11,0,3,0,61,9,8,41,58,53,50,15,9,0,243
SSC33073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC33074,0,8,15,15,13,10,10,0,0,64,0,3,8,10,16,3,0,3,0,41,0,3,7,6,17,4,0,0,0,34,0,0,7,4,7,7,0,4,0,27,0,0,0,3,7,4,0,0,0,15,0,0,3,3,3,5,0,0,0,7,3,0,0,0,6,19,24,23,20,100,61,45,80,100,142,151,129,77,40,829
SSC33075,0,29,62,75,58,41,4,3,0,281,0,12,55,67,50,26,3,0,0,213,0,4,47,82,56,33,6,0,0,237,0,0,30,38,29,22,5,3,0,119,0,9,22,45,48,14,3,0,0,141,0,0,7,6,11,8,0,0,0,29,30,10,37,42,34,27,27,11,3,208,263,210,501,614,505,379,236,71,16,2799
SSC33076,0,28,59,50,46,32,8,5,0,241,0,13,43,32,29,12,7,0,0,145,0,3,35,21,18,14,4,0,0,92,0,0,12,21,19,3,3,0,0,61,0,0,24,19,20,14,0,3,0,86,0,0,8,6,7,6,0,0,0,32,44,37,81,60,69,49,55,76,106,576,220,272,651,513,473,387,319,271,276,3385
SSC33077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,6,3,0,0,15
SSC33078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC33079,0,13,44,47,84,66,32,5,0,294,0,11,43,42,60,53,18,3,0,233,0,8,34,58,62,39,22,3,0,225,0,0,18,38,48,40,9,0,0,156,0,0,24,85,100,81,21,0,0,314,0,0,15,49,81,57,23,0,0,232,13,19,21,14,33,26,23,5,0,145,361,290,377,515,710,700,455,139,29,3566
SSC33080,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,3,4,12,5,11,3,6,0,0,39
SSC33081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
